City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,State,month,day_of_week,year,quarter,season,AQI_lag_1,AQI_lag_3,AQI_lag_7,AQI_rolling_3,AQI_rolling_7,AQI_rolling_30
Visakhapatnam,2017-02-11,72.66,134.1,14.45,38.14,32.05,11.97,0.81,8.28,39.94,0.0,0.0,0.0,168.0,Moderate,Andhra Pradesh,2,5,2017,1,0,228.0,198.0,255.0,230.33333333333334,217.71428571428572,171.46666666666667
Visakhapatnam,2017-02-12,50.1,92.38,8.21,24.89,19.92,10.5,0.68,3.41,47.33,0.0,0.0,0.0,107.0,Moderate,Andhra Pradesh,2,6,2017,1,0,168.0,265.0,227.0,220.33333333333334,205.28571428571428,173.5
Visakhapatnam,2017-02-13,47.32,108.45,17.57,29.69,30.07,9.05,0.74,5.12,43.6,0.72,1.8,0.36,118.0,Moderate,Andhra Pradesh,2,0,2017,1,0,107.0,228.0,214.0,167.66666666666666,188.14285714285714,173.03333333333333
Visakhapatnam,2017-02-14,54.3,122.19,22.18,31.76,34.87,6.86,1.3,4.77,32.83,4.65,9.92,2.39,146.0,Moderate,Andhra Pradesh,2,1,2017,1,0,118.0,168.0,137.0,131.0,174.42857142857142,172.16666666666666
Visakhapatnam,2017-02-15,74.8,181.65,40.55,51.11,60.16,9.42,1.57,10.04,39.01,7.32,13.83,3.81,158.0,Moderate,Andhra Pradesh,2,2,2017,1,0,146.0,107.0,198.0,123.66666666666667,175.71428571428572,172.1
Visakhapatnam,2017-02-16,103.57,205.91,44.55,67.56,72.12,14.22,1.74,31.92,40.03,8.81,15.57,4.77,219.0,Poor,Andhra Pradesh,2,3,2017,1,0,158.0,118.0,265.0,140.66666666666666,170.0,172.83333333333334
Visakhapatnam,2017-02-17,69.93,177.61,26.33,51.53,48.77,11.25,1.5,14.76,37.05,6.57,15.12,2.23,196.0,Moderate,Andhra Pradesh,2,4,2017,1,0,219.0,146.0,228.0,174.33333333333334,163.42857142857142,175.56666666666666
Visakhapatnam,2017-02-18,90.56,171.09,28.42,50.92,46.29,12.55,1.48,15.12,40.75,6.8,14.97,2.16,191.0,Moderate,Andhra Pradesh,2,5,2017,1,0,196.0,158.0,168.0,191.0,158.85714285714286,177.96666666666667
Visakhapatnam,2017-02-19,78.47,143.79,6.54,41.19,27.23,12.33,0.86,17.2,34.93,4.63,12.8,1.05,166.0,Moderate,Andhra Pradesh,2,6,2017,1,0,191.0,219.0,107.0,202.0,162.14285714285714,179.7
Visakhapatnam,2017-02-20,78.02,138.38,12.65,39.22,31.1,11.86,1.27,21.8,29.06,4.26,6.15,1.21,184.0,Moderate,Andhra Pradesh,2,0,2017,1,0,166.0,196.0,118.0,184.33333333333334,170.57142857142858,179.7
Visakhapatnam,2017-02-21,61.52,116.64,13.59,34.28,29.23,10.79,1.24,14.93,28.19,4.65,10.47,1.25,158.0,Moderate,Andhra Pradesh,2,1,2017,1,0,184.0,191.0,146.0,180.33333333333334,180.0,177.96666666666667
Visakhapatnam,2017-02-22,48.68,110.73,12.59,32.48,27.48,10.06,1.22,20.24,25.74,3.44,6.22,1.16,144.0,Moderate,Andhra Pradesh,2,2,2017,1,0,158.0,166.0,158.0,169.33333333333334,181.71428571428572,178.03333333333333
Visakhapatnam,2017-02-23,50.3,116.4,15.84,36.34,32.17,10.0,1.28,25.92,20.73,4.12,6.22,1.28,141.0,Moderate,Andhra Pradesh,2,3,2017,1,0,144.0,184.0,219.0,162.0,179.71428571428572,178.63333333333333
Visakhapatnam,2017-02-24,51.17,93.34,10.66,25.74,22.34,10.25,1.01,18.59,28.0,2.76,4.78,0.6,138.0,Moderate,Andhra Pradesh,2,4,2017,1,0,141.0,158.0,196.0,147.66666666666666,168.57142857142858,179.73333333333332
Visakhapatnam,2017-02-25,54.92,100.52,11.29,26.63,23.31,10.56,1.18,11.52,36.23,3.97,4.62,0.88,129.0,Moderate,Andhra Pradesh,2,5,2017,1,0,138.0,144.0,191.0,141.0,160.28571428571428,180.96666666666667
Visakhapatnam,2017-02-26,72.35,120.28,7.05,26.9,20.04,10.58,0.68,13.36,33.81,2.58,4.79,0.71,122.0,Moderate,Andhra Pradesh,2,6,2017,1,0,129.0,141.0,166.0,136.0,151.42857142857142,179.5
Visakhapatnam,2017-02-27,68.0,134.8,15.89,33.52,30.71,10.38,1.22,10.82,32.05,4.43,8.88,1.26,160.0,Moderate,Andhra Pradesh,2,0,2017,1,0,122.0,138.0,184.0,129.66666666666666,145.14285714285714,177.23333333333332
Visakhapatnam,2017-02-28,67.1,124.23,19.87,32.02,33.1,10.23,1.17,10.37,31.9,3.33,6.39,1.05,151.0,Moderate,Andhra Pradesh,2,1,2017,1,0,160.0,129.0,158.0,137.0,141.71428571428572,176.63333333333333
Visakhapatnam,2017-03-01,84.69,175.98,31.39,50.97,52.59,10.46,1.41,25.77,46.36,5.6,11.39,1.97,175.0,Moderate,Andhra Pradesh,3,2,2017,1,1,151.0,122.0,144.0,144.33333333333334,140.71428571428572,175.56666666666666
Visakhapatnam,2017-03-02,72.19,142.93,19.01,47.3,40.53,10.9,0.83,14.73,53.58,5.33,15.04,1.39,151.0,Moderate,Andhra Pradesh,3,3,2017,1,1,175.0,160.0,141.0,162.0,145.14285714285714,175.5
Visakhapatnam,2017-03-03,76.47,174.14,19.99,56.43,46.23,10.42,1.38,15.05,45.82,5.56,12.99,1.99,172.0,Moderate,Andhra Pradesh,3,4,2017,1,1,151.0,151.0,138.0,159.0,146.57142857142858,173.4
Visakhapatnam,2017-03-04,52.09,115.14,11.88,40.5,31.17,9.64,1.16,10.11,34.81,3.67,8.86,1.06,159.0,Moderate,Andhra Pradesh,3,5,2017,1,1,172.0,175.0,129.0,166.0,151.42857142857142,171.76666666666668
Visakhapatnam,2017-03-05,29.71,62.1,8.95,26.24,21.24,8.06,0.62,10.14,20.75,1.92,5.64,0.65,86.0,Satisfactory,Andhra Pradesh,3,6,2017,1,1,159.0,151.0,122.0,160.66666666666666,155.71428571428572,171.8
Visakhapatnam,2017-03-06,22.3,53.71,22.37,22.88,30.27,8.23,1.01,12.79,15.05,3.02,7.24,1.09,117.0,Moderate,Andhra Pradesh,3,0,2017,1,1,86.0,172.0,160.0,139.0,150.57142857142858,168.76666666666668
Visakhapatnam,2017-03-07,24.57,58.88,17.16,18.35,23.66,8.27,1.08,8.84,11.06,2.66,4.88,0.96,118.0,Moderate,Andhra Pradesh,3,1,2017,1,1,117.0,159.0,151.0,120.66666666666667,144.42857142857142,164.16666666666666
Visakhapatnam,2017-03-08,19.72,42.65,14.08,13.58,18.62,8.15,0.96,4.49,13.87,2.05,3.83,0.84,108.0,Moderate,Andhra Pradesh,3,2,2017,1,1,118.0,86.0,175.0,107.0,139.71428571428572,160.53333333333333
Visakhapatnam,2017-03-09,22.26,51.86,17.06,21.42,25.22,7.91,1.05,10.69,13.5,2.51,6.24,0.86,106.0,Moderate,Andhra Pradesh,3,3,2017,1,1,108.0,117.0,151.0,114.33333333333333,130.14285714285714,157.0
Visakhapatnam,2017-03-10,26.23,61.07,18.86,20.68,26.28,8.03,0.7,9.99,12.16,3.4,8.77,1.09,62.0,Satisfactory,Andhra Pradesh,3,4,2017,1,1,106.0,118.0,172.0,110.66666666666667,123.71428571428571,155.96666666666667
Visakhapatnam,2017-03-11,28.4,45.37,16.39,13.13,17.51,17.92,0.72,8.13,17.81,2.81,7.74,4.32,122.0,Moderate,Andhra Pradesh,3,5,2017,1,1,62.0,108.0,159.0,92.0,108.0,151.43333333333334
Visakhapatnam,2017-03-12,45.77,82.12,12.66,15.24,16.52,7.59,0.45,13.53,16.28,2.74,7.6,2.4,67.0,Satisfactory,Andhra Pradesh,3,6,2017,1,1,122.0,106.0,86.0,96.66666666666667,102.71428571428571,146.66666666666666
Visakhapatnam,2017-03-13,50.47,94.74,19.86,14.84,5.59,8.75,0.92,7.48,26.05,4.49,10.03,2.42,90.0,Satisfactory,Andhra Pradesh,3,0,2017,1,1,67.0,62.0,117.0,83.66666666666667,100.0,141.3
Visakhapatnam,2017-03-14,42.41,78.96,4.08,18.12,12.86,8.36,1.19,3.49,29.83,3.33,10.59,4.25,169.0,Moderate,Andhra Pradesh,3,1,2017,1,1,90.0,122.0,118.0,93.0,96.14285714285714,138.7
Visakhapatnam,2017-03-15,36.17,62.62,18.53,23.85,27.71,8.31,0.83,4.73,17.71,4.22,12.31,7.81,112.0,Moderate,Andhra Pradesh,3,2,2017,1,1,169.0,67.0,108.0,108.66666666666667,103.42857142857143,140.76666666666668
Visakhapatnam,2017-03-16,36.92,78.56,18.26,23.69,27.4,8.93,0.94,10.12,17.9,4.8,19.41,5.07,114.0,Moderate,Andhra Pradesh,3,3,2017,1,1,112.0,90.0,106.0,123.66666666666667,104.0,140.56666666666666
Visakhapatnam,2017-03-17,40.35,85.47,16.28,23.26,25.56,9.15,0.98,10.05,16.28,4.31,12.44,4.64,126.0,Moderate,Andhra Pradesh,3,4,2017,1,1,114.0,169.0,62.0,131.66666666666666,105.14285714285714,139.5
Visakhapatnam,2017-03-18,47.45,99.17,13.13,23.88,23.33,9.84,1.02,10.64,17.6,3.89,11.04,3.79,129.0,Moderate,Andhra Pradesh,3,5,2017,1,1,126.0,112.0,122.0,117.33333333333333,114.28571428571429,138.43333333333334
Visakhapatnam,2017-03-19,51.6,107.27,6.73,23.09,17.76,9.27,0.56,12.14,19.16,3.11,9.99,3.26,106.0,Moderate,Andhra Pradesh,3,6,2017,1,1,129.0,114.0,67.0,123.0,115.28571428571429,135.43333333333334
Visakhapatnam,2017-03-20,56.22,109.69,14.0,24.25,24.23,10.07,1.17,12.52,20.22,3.94,10.43,3.47,147.0,Moderate,Andhra Pradesh,3,0,2017,1,1,106.0,126.0,90.0,120.33333333333333,120.85714285714286,132.43333333333334
Visakhapatnam,2017-03-21,48.4,84.08,10.83,22.58,20.77,8.84,1.0,5.62,17.43,3.03,9.87,3.26,136.0,Moderate,Andhra Pradesh,3,1,2017,1,1,147.0,129.0,169.0,127.33333333333333,129.0,130.96666666666667
Visakhapatnam,2017-03-22,47.43,92.46,16.78,23.01,25.85,8.9,1.07,8.49,12.91,3.69,13.29,3.81,127.0,Moderate,Andhra Pradesh,3,2,2017,1,1,136.0,106.0,112.0,129.66666666666666,124.28571428571429,129.96666666666667
Visakhapatnam,2017-03-23,48.72,108.98,16.61,24.53,26.51,8.96,0.72,13.48,14.31,3.75,11.93,3.6,97.0,Satisfactory,Andhra Pradesh,3,3,2017,1,1,127.0,147.0,114.0,136.66666666666666,126.42857142857143,128.06666666666666
Visakhapatnam,2017-03-24,52.68,123.59,19.18,28.39,29.19,8.47,1.14,21.56,14.58,3.67,10.09,3.34,144.0,Moderate,Andhra Pradesh,3,4,2017,1,1,97.0,136.0,126.0,120.0,124.0,126.03333333333333
Visakhapatnam,2017-03-25,33.5,96.75,4.44,21.75,15.18,8.1,0.56,11.56,15.12,2.8,7.48,2.84,115.0,Moderate,Andhra Pradesh,3,5,2017,1,1,144.0,127.0,129.0,122.66666666666667,126.57142857142857,126.03333333333333
Visakhapatnam,2017-03-29,30.71,82.42,15.06,15.91,20.71,8.4,1.11,15.93,9.32,4.06,9.33,2.72,94.0,Satisfactory,Andhra Pradesh,3,2,2017,1,1,99.25,109.75,127.0,104.5,113.78571428571429,122.65
Visakhapatnam,2017-03-30,30.48,92.82,21.87,12.79,24.54,8.67,1.68,15.52,9.25,4.01,9.75,2.97,134.0,Moderate,Andhra Pradesh,3,3,2017,1,1,94.0,104.5,97.0,99.25,109.07142857142857,120.45
Visakhapatnam,2017-03-31,30.66,110.0,25.5,13.76,28.0,8.66,1.71,19.38,9.29,5.16,10.52,3.23,140.0,Moderate,Andhra Pradesh,3,4,2017,1,1,134.0,99.25,144.0,109.08333333333333,114.35714285714286,119.88333333333334
Visakhapatnam,2017-04-01,33.98,96.5,19.02,15.38,22.56,8.54,1.55,16.77,9.57,4.51,9.33,2.68,140.0,Moderate,Andhra Pradesh,4,5,2017,2,1,140.0,94.0,115.0,122.66666666666667,113.78571428571429,118.71666666666667
Visakhapatnam,2017-04-02,32.45,103.49,11.54,16.13,17.96,7.34,1.12,14.92,12.39,3.75,8.49,2.19,106.0,Moderate,Andhra Pradesh,4,6,2017,2,1,140.0,134.0,109.75,138.0,117.35714285714286,118.35
Visakhapatnam,2017-04-03,28.03,75.36,23.69,16.11,26.39,8.58,1.65,14.5,6.85,3.72,9.57,2.67,98.0,Satisfactory,Andhra Pradesh,4,0,2017,2,1,106.0,140.0,104.5,128.66666666666666,116.82142857142857,116.15
Visakhapatnam,2017-04-04,30.18,86.28,20.43,15.4,24.75,7.65,1.58,14.6,7.31,3.98,10.54,2.74,128.0,Moderate,Andhra Pradesh,4,1,2017,2,1,98.0,140.0,99.25,114.66666666666667,115.89285714285714,114.11666666666666
Visakhapatnam,2017-04-05,39.15,96.82,15.51,17.95,21.19,7.8,1.6,14.55,11.03,3.66,8.2,2.24,136.0,Moderate,Andhra Pradesh,4,2,2017,2,1,128.0,106.0,94.0,110.66666666666667,120.0,115.51666666666667
Visakhapatnam,2017-04-06,46.38,104.17,18.44,20.15,24.3,9.16,1.74,16.06,13.89,3.73,9.15,2.55,142.0,Moderate,Andhra Pradesh,4,3,2017,2,1,136.0,98.0,134.0,120.66666666666667,126.0,116.15
Visakhapatnam,2017-04-07,45.34,99.45,15.11,18.06,20.8,39.01,1.7,14.11,17.01,3.68,9.2,2.55,152.0,Moderate,Andhra Pradesh,4,4,2017,2,1,142.0,128.0,140.0,135.33333333333334,127.14285714285714,116.95
Visakhapatnam,2017-04-08,45.08,98.0,17.0,18.38,23.54,9.31,1.71,15.15,16.39,4.09,9.1,2.54,149.0,Moderate,Andhra Pradesh,4,5,2017,2,1,152.0,136.0,140.0,143.33333333333334,128.85714285714286,118.41666666666667
Visakhapatnam,2017-04-09,30.88,66.79,7.24,17.28,13.92,7.43,0.98,11.21,11.83,2.24,6.72,1.74,94.0,Satisfactory,Andhra Pradesh,4,6,2017,2,1,149.0,142.0,106.0,147.66666666666666,130.14285714285714,119.85
Visakhapatnam,2017-04-11,28.6,81.5,11.94,17.27,9.63,13.21,0.9,8.72,11.9,1.61,5.02,1.2,131.0,Moderate,Andhra Pradesh,4,1,2017,2,1,112.5,149.0,128.0,118.5,130.5,120.6
Visakhapatnam,2017-10-31,55.84,119.76,1.32,0.2538235294117648,0.21,0.12,0.79,7.78,85.18,2.73,5.74,1.11,116.0,Moderate,Andhra Pradesh,10,1,2017,4,3,116.07389162561576,116.22167487684729,116.51724137931035,116.14778325123153,116.29556650246306,117.14532019704434
Visakhapatnam,2017-11-01,47.12,96.39,1.2,0.17,0.17,0.15,1.25,4.36,80.43,2.67,6.02,1.07,149.0,Moderate,Andhra Pradesh,11,2,2017,4,3,116.0,116.14778325123153,116.44334975369458,116.07389162561577,116.22167487684729,117.07142857142858
Visakhapatnam,2017-11-02,54.15,100.96,1.12,1.2879999999999998,0.14,0.13,1.26,5.16,78.48,3.06,5.76,1.1,144.0,Moderate,Andhra Pradesh,11,3,2017,4,3,149.0,116.07389162561576,116.36945812807882,127.02463054187193,120.87262491203377,118.1
Visakhapatnam,2017-11-03,39.54,83.03,1.01,2.4059999999999997,0.09,0.11,1.14,5.99,77.85,2.6,4.87,0.85,141.0,Moderate,Andhra Pradesh,11,4,2017,4,3,144.0,116.0,116.29556650246306,136.33333333333334,124.8198451794511,118.96436781609195
Visakhapatnam,2017-11-04,27.6,67.98,1.01,3.5239999999999996,0.14,0.11,0.73,5.63,70.0,2.51,5.62,0.83,86.0,Satisfactory,Andhra Pradesh,11,5,2017,4,3,141.0,149.0,116.22167487684729,144.66666666666666,128.34904996481353,119.7311986863711
Visakhapatnam,2017-11-05,23.59,57.01,0.98,4.6419999999999995,0.15,0.11,0.72,5.44,65.63,1.96,4.67,0.49,82.0,Satisfactory,Andhra Pradesh,11,6,2017,4,3,86.0,144.0,116.14778325123153,123.66666666666667,124.03166783954961,118.66715927750411
Visakhapatnam,2017-11-06,22.41,48.12,0.92,5.76,1.65,0.12,0.71,5.35,49.78,2.59,5.84,1.04,70.0,Satisfactory,Andhra Pradesh,11,0,2017,4,3,82.0,141.0,116.07389162561576,103.0,119.15341308937367,117.47224958949097
Visakhapatnam,2017-11-07,28.03,55.26,2.6,4.43,4.45,0.62,0.79,4.23,62.64,2.69,5.38,1.01,94.0,Satisfactory,Andhra Pradesh,11,1,2017,4,3,70.0,86.0,116.0,79.33333333333333,112.57142857142857,115.87980295566503
Visakhapatnam,2017-11-08,29.4,61.49,5.56,13.63,11.07,0.77,0.75,5.03,68.2,2.67,5.08,0.99,85.0,Satisfactory,Andhra Pradesh,11,2,2017,4,3,94.0,82.0,149.0,82.0,109.42857142857143,115.08981937602628
Visakhapatnam,2017-11-09,42.25,81.14,6.16,13.34,12.03,1.17,0.83,6.52,75.27,2.89,5.38,1.15,90.0,Satisfactory,Andhra Pradesh,11,3,2017,4,3,85.0,70.0,144.0,83.0,100.28571428571429,114.00229885057472
Visakhapatnam,2017-11-10,54.75,97.61,6.11,2.68,4.18,1.04,0.8,7.43,79.11,3.19,5.58,1.04,99.0,Satisfactory,Andhra Pradesh,11,4,2017,4,3,90.0,94.0,141.0,89.66666666666667,92.57142857142857,113.08390804597703
Visakhapatnam,2017-11-11,60.62,109.46,6.19,0.38,0.81,1.11,0.85,7.45,109.06,2.84,4.93,0.93,148.0,Moderate,Andhra Pradesh,11,5,2017,4,3,99.0,85.0,86.0,91.33333333333333,86.57142857142857,112.4679802955665
Visakhapatnam,2017-11-12,56.4,98.27,3.915,9.910000000000002,0.0,0.625,0.84,8.57,112.66,2.88,3.89,0.53,150.0,Moderate,Andhra Pradesh,11,6,2017,4,3,148.0,90.0,82.0,112.33333333333333,95.42857142857143,113.48784893267653
Visakhapatnam,2017-11-13,33.02,72.5,1.64,19.44,2.73,0.14,0.75,5.84,89.53,2.7,4.62,0.62,130.0,Moderate,Andhra Pradesh,11,0,2017,4,3,150.0,99.0,70.0,132.33333333333334,105.14285714285714,114.5768472906404
Visakhapatnam,2017-11-14,30.55,54.72,4.37,16.56,12.06,1.38,0.76,3.89,63.31,2.92,4.8,1.09,93.0,Satisfactory,Andhra Pradesh,11,1,2017,4,3,130.0,148.0,94.0,142.66666666666666,113.71428571428571,115.0016420361248
Visakhapatnam,2017-11-15,13.1,27.08,5.88,14.82,12.59,3.82,0.74,4.74,42.26,2.61,4.33,1.05,85.0,Satisfactory,Andhra Pradesh,11,2,2017,4,3,93.0,150.0,85.0,124.33333333333333,113.57142857142857,114.19556650246305
Visakhapatnam,2017-11-16,6.48,22.89,7.13,11.61,11.94,1.39,0.74,5.57,29.49,2.63,5.43,1.45,64.0,Satisfactory,Andhra Pradesh,11,3,2017,4,3,85.0,130.0,90.0,102.66666666666667,113.57142857142857,113.12528735632185
Visakhapatnam,2017-11-17,7.8,18.72,8.16,14.27,14.19,1.13,0.76,5.12,22.19,2.55,5.67,1.68,63.0,Satisfactory,Andhra Pradesh,11,4,2017,4,3,64.0,93.0,99.0,80.66666666666667,109.85714285714286,111.35747126436782
Visakhapatnam,2017-11-18,10.89,28.9,7.06,10.62,11.36,1.49,0.71,6.13,30.74,2.58,6.78,1.19,58.0,Satisfactory,Andhra Pradesh,11,5,2017,4,3,63.0,85.0,148.0,70.66666666666667,104.71428571428571,109.55878489326766
Visakhapatnam,2017-11-19,15.12,28.67,1.78,8.23,5.82,1.72,0.63,5.84,31.24,1.93,5.37,0.66,52.0,Satisfactory,Andhra Pradesh,11,6,2017,4,3,58.0,64.0,150.0,61.666666666666664,91.85714285714286,107.59589490968801
Visakhapatnam,2017-11-20,13.71,28.68,5.91,10.58,10.34,7.27,0.82,6.95,19.47,1.58,4.58,0.83,74.0,Satisfactory,Andhra Pradesh,11,0,2017,4,3,52.0,63.0,130.0,57.666666666666664,77.85714285714286,105.43546798029557
Visakhapatnam,2017-11-21,38.17,61.47,4.55,8.68,8.28,2.41,0.79,4.93,42.78,2.83,5.74,0.83,62.0,Satisfactory,Andhra Pradesh,11,1,2017,4,3,74.0,58.0,93.0,61.333333333333336,69.85714285714286,104.01083743842365
Visakhapatnam,2017-11-22,61.5,106.56,4.52,11.39,9.69,2.19,0.91,5.98,75.21,3.53,7.69,1.09,95.0,Satisfactory,Andhra Pradesh,11,2,2017,4,3,62.0,52.0,85.0,62.666666666666664,65.42857142857143,102.18866995073891
Visakhapatnam,2017-11-23,67.51,130.08,11.25,25.32,22.58,13.3,1.02,8.7,72.79,3.51,6.98,1.81,120.0,Moderate,Andhra Pradesh,11,3,2017,4,3,95.0,74.0,64.0,77.0,66.85714285714286,101.46896551724139
Visakhapatnam,2017-11-24,72.41,138.21,8.14,28.02,21.16,8.59,0.93,9.69,110.54,4.31,8.7,1.94,161.0,Moderate,Andhra Pradesh,11,4,2017,4,3,120.0,62.0,63.0,92.33333333333333,74.85714285714286,101.58505747126438
Visakhapatnam,2017-11-25,69.52,119.5,11.08,30.52,25.13,9.98,0.94,8.78,121.73,3.47,6.73,1.07,174.0,Moderate,Andhra Pradesh,11,5,2017,4,3,161.0,95.0,58.0,125.33333333333333,88.85714285714286,103.07027914614122
Visakhapatnam,2017-11-26,70.0,124.86,1.39,31.12,17.64,10.32,0.98,8.23,121.71,3.74,5.86,1.1,175.0,Moderate,Andhra Pradesh,11,6,2017,4,3,174.0,120.0,52.0,151.66666666666666,105.42857142857143,104.99129720853858
Visakhapatnam,2017-11-27,62.29,125.91,8.62,41.42,28.9,10.87,1.07,7.34,95.86,4.46,8.25,1.98,153.0,Moderate,Andhra Pradesh,11,0,2017,4,3,175.0,161.0,74.0,170.0,123.0,106.9481116584565
Visakhapatnam,2017-11-28,82.35,172.13,14.68,54.91,41.05,11.96,1.05,8.89,76.15,5.64,10.83,3.56,158.0,Moderate,Andhra Pradesh,11,1,2017,4,3,153.0,174.0,62.0,167.33333333333334,134.28571428571428,108.17405582922825
Visakhapatnam,2017-11-29,51.25,133.9,10.83,44.58,32.46,9.56,0.81,5.7,71.32,3.91,7.3,2.13,138.0,Moderate,Andhra Pradesh,11,2,2017,4,3,158.0,175.0,95.0,162.0,148.0,109.56912972085387
Visakhapatnam,2017-11-30,56.05,92.98,5.43,39.66,25.48,10.89,0.89,7.2,80.85,2.36,4.43,1.13,116.0,Moderate,Andhra Pradesh,11,3,2017,4,3,138.0,153.0,120.0,149.66666666666666,154.14285714285714,110.3
Visakhapatnam,2017-12-01,61.99,126.25,11.77,40.34,30.94,10.89,0.91,10.41,90.05,3.29,6.23,1.73,122.0,Moderate,Andhra Pradesh,12,4,2017,4,0,116.0,158.0,161.0,137.33333333333334,153.57142857142858,110.3
Visakhapatnam,2017-12-02,71.27,124.88,6.08,27.71,19.62,11.75,0.94,7.28,122.71,2.75,3.89,0.69,165.0,Moderate,Andhra Pradesh,12,5,2017,4,0,122.0,138.0,174.0,125.33333333333333,148.0,109.4
Visakhapatnam,2017-12-03,69.02,114.81,1.3,29.42,16.66,11.2,0.93,6.61,110.02,2.82,4.02,0.67,157.0,Moderate,Andhra Pradesh,12,6,2017,4,0,165.0,116.0,175.0,134.33333333333334,146.71428571428572,110.1
Visakhapatnam,2017-12-04,75.65,123.44,6.35,34.31,23.34,12.19,1.1,9.75,106.51,3.1,4.71,1.04,162.0,Moderate,Andhra Pradesh,12,0,2017,4,0,157.0,122.0,153.0,148.0,144.14285714285714,110.63333333333334
Visakhapatnam,2017-12-05,98.32,184.65,19.59,55.94,45.6,13.31,1.23,9.07,81.64,4.31,6.63,1.87,207.0,Poor,Andhra Pradesh,12,1,2017,4,0,162.0,165.0,158.0,161.33333333333334,145.42857142857142,113.16666666666667
Visakhapatnam,2017-12-06,101.28,178.5,18.76,55.34,44.64,13.61,1.3,10.87,77.64,4.56,7.69,2.23,230.0,Poor,Andhra Pradesh,12,2,2017,4,0,207.0,157.0,138.0,175.33333333333334,152.42857142857142,117.33333333333333
Visakhapatnam,2017-12-07,83.65,141.02,6.82,36.78,24.99,20.2,1.09,12.56,96.71,3.5,6.22,1.12,195.0,Moderate,Andhra Pradesh,12,3,2017,4,0,230.0,162.0,116.0,199.66666666666666,165.57142857142858,122.66666666666667
Visakhapatnam,2017-12-08,60.98,112.99,3.86,44.64,26.84,12.06,1.04,11.66,77.73,3.09,4.78,1.27,155.0,Moderate,Andhra Pradesh,12,4,2017,4,0,195.0,207.0,122.0,210.66666666666666,176.85714285714286,126.03333333333333
Visakhapatnam,2017-12-09,55.61,111.86,10.14,44.59,31.93,11.12,1.06,10.45,53.68,3.19,4.93,1.32,104.0,Moderate,Andhra Pradesh,12,5,2017,4,0,155.0,230.0,165.0,193.33333333333334,181.57142857142858,128.36666666666667
Visakhapatnam,2017-12-10,77.81,160.8,16.77,54.45,42.5,13.01,1.14,11.55,37.76,4.16,8.01,1.9,148.0,Moderate,Andhra Pradesh,12,6,2017,4,0,104.0,195.0,157.0,151.33333333333334,172.85714285714286,128.83333333333334
Visakhapatnam,2017-12-11,72.49,126.78,8.91,47.58,32.49,15.85,1.11,10.08,46.58,3.5,6.31,1.45,132.0,Moderate,Andhra Pradesh,12,0,2017,4,0,148.0,155.0,162.0,135.66666666666666,171.57142857142858,130.46666666666667
Visakhapatnam,2017-12-12,76.95,128.31,21.61,43.73,40.7,17.37,1.16,11.13,36.79,3.93,7.83,1.67,159.0,Moderate,Andhra Pradesh,12,1,2017,4,0,132.0,104.0,207.0,128.0,167.28571428571428,129.93333333333334
Visakhapatnam,2017-12-13,80.72,149.08,37.79,41.51,52.74,15.23,1.26,7.11,36.13,4.02,8.39,2.33,169.0,Moderate,Andhra Pradesh,12,2,2017,4,0,159.0,148.0,230.0,146.33333333333334,160.42857142857142,130.23333333333332
Visakhapatnam,2017-12-14,66.31,97.69,1.73,24.11,14.13,14.84,0.93,6.7,64.81,2.54,5.99,0.93,128.0,Moderate,Andhra Pradesh,12,3,2017,4,0,169.0,132.0,195.0,153.33333333333334,151.71428571428572,131.53333333333333
Visakhapatnam,2017-12-15,66.12,97.87,6.82,36.82,25.01,13.13,1.04,5.84,71.93,2.95,5.9,1.31,125.0,Moderate,Andhra Pradesh,12,4,2017,4,0,128.0,159.0,155.0,152.0,142.14285714285714,132.7
Visakhapatnam,2017-12-16,83.31,163.67,37.77,67.69,66.71,12.29,1.47,14.22,43.04,4.91,8.85,3.08,155.0,Moderate,Andhra Pradesh,12,5,2017,4,0,125.0,169.0,104.0,140.66666666666666,137.85714285714286,134.03333333333333
Visakhapatnam,2017-12-17,92.11,181.98,23.36,56.71,49.16,14.04,1.26,14.12,52.25,4.39,7.63,2.4,206.0,Poor,Andhra Pradesh,12,6,2017,4,0,155.0,128.0,148.0,136.0,145.14285714285714,137.06666666666666
Visakhapatnam,2017-12-18,72.64,139.11,18.69,46.04,39.63,13.05,1.09,26.03,63.46,4.02,6.61,1.65,158.0,Moderate,Andhra Pradesh,12,0,2017,4,0,206.0,125.0,132.0,162.0,153.42857142857142,141.83333333333334
Visakhapatnam,2017-12-19,55.81,121.39,4.86,43.94,27.22,11.15,0.91,9.21,77.78,3.0,5.47,1.29,131.0,Moderate,Andhra Pradesh,12,1,2017,4,0,158.0,155.0,159.0,173.0,157.14285714285714,145.16666666666666
Visakhapatnam,2017-12-20,72.83,137.31,10.25,54.01,37.01,12.09,1.12,6.59,69.33,3.83,6.36,1.87,124.0,Moderate,Andhra Pradesh,12,2,2017,4,0,131.0,206.0,169.0,165.0,153.14285714285714,147.8
